name,cuisines,rest_type,rate,dollar_sign,restaurant_value,x,y
NOC Cafe & Catering,NorthIndian,QuickBites,3.2,1,1,0.7385287883963041,-0.23892921762724573
Churn,Desserts,QuickBites,4.2,1,3,0.5964904897642708,-0.1812225628242646
Nikki's,Chinese,CasualDining,3.1,2,0,-0.7149638862609282,-0.8998768617807288
Sai Cafe Veg,FastFood,QuickBites,3.5,1,2,1.4507247913535124,-1.2924588799356267
Srushti Coffee,SouthIndian,QuickBites,3.4,1,1,-0.5050459085507454,-0.7149828456623203
Kitty's Cafe,FastFood,QuickBites,3.6,1,2,1.0500535027096265,-0.10417421300421845
Kudla Beach,NorthIndian,QuickBites,3.5,1,2,-0.04203470378793216,-0.42294650225166486
Donne Biriyani Angadi Mane,Biryani,QuickBites,3.8,1,2,0.1985674747933742,-0.13867172320289375
Veena Stores,SouthIndian,QuickBites,4.5,1,5,0.487653116186048,0.5202450410547916
Hotel Durga Shree Grand,SouthIndian,QuickBites,3.6,1,2,0.4185131694549434,1.0459301089425055
Garden Kabab Corner,NorthIndian,QuickBites,3.4,1,1,0.14164152381803527,2.263745954930392
Sindh Kitchen,NorthIndian,CasualDining,4.2,3,3,-0.00625361983429302,-0.9335324253177998
Hatch,NorthIndian,CasualDining,4.1,3,3,-0.5223697638810052,1.1063167283860083
Samrat Family Restaurant & Bar,NorthIndian,CasualDining,3.2,2,1,0.9646750079680235,1.8576145486096494
Dil Se Punjabi,NorthIndian,CasualDining,3.0,2,0,0.5649380787854735,0.9829834971297753
Coastal Biryani Paradise,NorthIndian,CasualDining,3.9,2,3,0.5027368803596285,-1.149406223329
Andhra Vantakam,Andhra,CasualDining,3.9,2,3,1.458051965383784,-1.1438726157221648
Swathi,Andhra,CasualDining,3.8,2,3,-0.10144978970712606,0.83634304147678
Vande Matharam,NorthIndian,CasualDining,2.3,2,0,0.1616914439565275,-0.0583046991007094
The Purple Pan,NorthIndian,CasualDining,4.1,2,3,-1.0453513727928292,1.361234641513168
Malleshwaram Holige Mane,SouthIndian,QuickBites,3.5,1,2,0.12674062155480584,1.2076642058493205
Masti Masala,NorthIndian,QuickBites,4.0,1,3,0.4334679770097133,-1.4550640166126967
L J Fast Food,Chinese,QuickBites,3.3,1,1,-1.8625015061297423,-0.2948672165538559
Punjab Mail,NorthIndian,CasualDining,3.8,2,2,-0.3347692085750702,-0.6707256935065126
Malgudi's Donne Biriyani,Biryani,QuickBites,3.8,1,2,0.8429259394762018,-0.5242331345653942
Hotel Fish Land,SouthIndian,CasualDining,3.6,2,2,1.3351409100370482,0.514986273540114
Kusum Restaurant,NorthIndian,CasualDining,3.0,2,0,-2.65197134412915,1.7032249480312671
Spicy Fingers,NorthIndian,CasualDining,3.4,2,1,-0.634838241638643,-0.8082708009914955
Swasthi Spice Restaurant,Andhra,CasualDining,3.4,2,1,1.1833059707716205,-1.246851485887829
Chandus Delux,SouthIndian,CasualDining,3.9,2,3,-0.5092176545039452,-0.7071326409393207
Pavilion Restaurant,NorthIndian,CasualDining,4.2,3,3,-1.124681105452216,0.30396233470801937
Navrang Kabab Korner,NorthIndian,CasualDining,3.7,2,2,0.041225552004104354,0.7087138820064657
LV Venkateshwara Jolada Rotti Oota,SouthIndian,QuickBites,3.9,1,3,-0.1554065212360276,0.3849743003213501
Chandrappa Hotel,SouthIndian,QuickBites,4.2,1,3,1.134074564401973,1.3048056409904378
South Spicy Bites,NorthIndian,CasualDining,3.7,2,2,0.3251227539235448,-0.42412694836599946
Chickz N Cheez,NorthIndian,QuickBites,3.4,1,1,-0.284517536862167,-1.1881807797560298
Hotel Prashanth,NorthIndian,QuickBites,3.9,1,3,0.33518233681981024,0.9068618646680283
A1 Spice Inn,Biryani,CasualDining,3.5,2,2,-1.0022252292514642,0.1536272234083422
Viking,Chinese,CasualDining,2.9,1,0,-1.1057386111210896,0.41255704623920475
Sunny Spice Chinese Restaurant,Chinese,CasualDining,3.3,2,1,1.4383611467653137,0.7525788979446335
Grub by 3G's,Continental,CasualDining,3.3,3,1,-1.0044696378884659,1.5945920866352712
Nebula,NorthIndian,CasualDining,3.3,2,1,0.26111358641783905,-1.4176341957315175
Mom's Rasoi,SouthIndian,QuickBites,3.5,1,2,-2.208391763216771,-0.38168150464652195
Taiyvan's,Chinese,CasualDining,3.7,2,2,0.041059466174075965,1.0856839903120046
Hotel Emirates,NorthIndian,CasualDining,3.1,2,0,2.1051419562985867,1.3923838160272437
Kitchen King Naati Style,SouthIndian,CasualDining,3.8,2,2,0.8715677949926358,0.745681787513722
Nammura Baduta,SouthIndian,QuickBites,3.3,1,1,0.11617983196959278,1.886849192909155
Four Seasons Fast Food,NorthIndian,QuickBites,3.3,1,1,-0.15871730003510573,-1.4094851716006898
Hotel Girija Sagar,SouthIndian,QuickBites,3.3,1,1,0.26950098632564,-0.47222466306038635
The Orchard,NorthIndian,CasualDining,4.0,2,3,-0.4963991502302108,0.209970635841032
Chikpet Donne Biryani House,Biryani,QuickBites,3.6,1,2,-1.720322920280049,0.5801634847194082
Satrangi,NorthIndian,CasualDining,3.7,2,2,-0.7146970588380533,-1.02164732608802
Prashanth Naati Corner,SouthIndian,QuickBites,3.5,1,2,-0.2070235980401913,-1.2612893893529233
Swaadishta Restaurant,Andhra,CasualDining,2.5,2,0,-1.7267274075445243,-1.2072568829123829
Hotel Savaji's,SouthIndian,QuickBites,3.5,1,2,0.8847157545461831,-0.9236273232573897
Swadisht Inn,Andhra,CasualDining,3.5,2,2,-0.06829541281359877,1.5353499237268606
The Park East 01,NorthIndian,CasualDining,3.8,2,2,1.240005880969478,-0.5154649904921216
Indian's Biriyani Point,Biryani,QuickBites,3.3,1,1,2.395416568028217,1.6227212230544932
Pakwan,NorthIndian,CasualDining,4.1,2,3,0.3576005930025735,-0.8408418240290862
Udupi Garden,NorthIndian,QuickBites,3.0,1,0,-1.6942504334573205,-0.36142985017981444
Daryaganj Chowk,NorthIndian,QuickBites,3.1,1,0,1.0371707195677877,-0.23726887309053524
Cafe Lassi Lab,FastFood,QuickBites,3.3,1,1,0.8682235227615338,-0.3129373001667005
Al-Taj Restaurant,SouthIndian,CasualDining,3.4,2,1,-0.7543889072147345,0.6275559136508866
Northwind,Biryani,CasualDining,3.9,2,3,0.3905496361539088,-0.14379738003614728
Roast 'N' Frost,FastFood,QuickBites,3.7,1,2,0.19702362783874972,1.014116248709332
The Rasoi,NorthIndian,CasualDining,3.7,2,2,-0.39440681263732325,-0.12098423628696499
Altaj Restaurant,NorthIndian,CasualDining,3.3,2,1,-0.12515844665047648,-0.26486002737655234
Udupa Fast Food,SouthIndian,QuickBites,3.3,1,1,-1.5897748396843399,-0.09966555161595891
Sri Durga Grand,SouthIndian,QuickBites,3.3,1,1,-0.19353428087181487,-1.2505160416193428
Wow Sikkim Momo's,Chinese,QuickBites,3.5,1,2,0.13062813150683453,1.7159118024359712
Food N Joyy,FastFood,QuickBites,3.2,1,1,0.6276416701512281,-2.170370283941264
New Bombay Vada Pav,FastFood,QuickBites,3.4,1,1,2.8814579756229763,-0.20741187519203635
Karigiri Refreshments,FastFood,QuickBites,3.7,1,2,-0.00860754948517083,-2.319010063711586
Hyderabad Biryani House,Biryani,CasualDining,4.1,2,3,-0.1450585656433168,-1.000433648438339
Indian Kitchen,NorthIndian,CasualDining,4.2,3,3,0.34945063096034557,-0.4237582672318018
Hotel Moonlight,Chinese,CasualDining,3.9,2,3,-1.096296074875402,0.0460939679997714
Temple Meals,SouthIndian,QuickBites,3.8,1,2,-0.9355384706669181,0.6707701189308546
New Krishna Bhavan,SouthIndian,QuickBites,4.2,1,3,-0.2860429973997514,-0.130384202293797
Asha Food Camp,SouthIndian,QuickBites,4.1,2,3,-2.416566765871171,-1.2807939908985604
Sai Shakti,NorthIndian,QuickBites,4.0,1,3,-1.1260623141602775,2.066086096868368
RR Biriyani,Biryani,QuickBites,3.7,1,2,-0.0018779586000808276,0.42584359948221673
Chick Inn 24x7,FastFood,QuickBites,3.6,1,2,-0.018724021239993012,0.9926301895521846
Aahara Vihar,SouthIndian,QuickBites,3.5,1,2,0.2341538265321945,-1.2859654917914256
Sri Venkateshwar Bhavan,SouthIndian,QuickBites,3.5,1,2,-0.791972745619901,-0.005216850133147466
Hotel Vaishali,SouthIndian,QuickBites,3.6,1,2,-0.19325687047552742,0.5423997906484181
StikSnax,FastFood,QuickBites,2.6,1,0,0.44788542799283965,0.6061860760992439
Latitude - Tulip Inn,NorthIndian,CasualDining,3.7,3,2,0.5461485954260279,-0.290730626318063
Sanman,NorthIndian,CasualDining,4.0,2,3,1.5164293110183507,-1.2514612191844796
New Samrat Restaurant,NorthIndian,CasualDining,4.1,1,3,-1.913743179038558,-0.21179032923096894
Uttarkhand,Chinese,CasualDining,2.9,2,0,0.2800574168391461,0.4160664513055121
Samudra Bar & Restaurant,NorthIndian,CasualDining,2.9,2,0,-0.18844027229155635,0.06840614570710259
Prashanth Grand,SouthIndian,QuickBites,2.9,1,0,0.2783168549914247,1.8785216985513784
HVR Veg,SouthIndian,QuickBites,4.5,1,3,-0.857894222950636,0.24396155496405597
Hotel Ayodhya Upahar,SouthIndian,QuickBites,3.9,1,3,0.7416648087399792,-0.07248904380084656
Hotel Rajesh,SouthIndian,QuickBites,3.5,1,2,1.6690416224123223,0.6810490717863583
A1 Biriyani Point,Biryani,QuickBites,3.0,1,0,-0.3560245692346697,0.0697440200379519
Mysore Hanumanthu Palav,SouthIndian,CasualDining,3.9,2,3,0.7722961167876314,1.1112939981807435
Hotel Nalapaka,SouthIndian,CasualDining,4.3,1,4,-0.45295590457109974,-0.26075983002700126
Sagar Hotel,NorthIndian,CasualDining,4.3,2,4,-1.278217722768599,-1.8584989502808644
South Ruchis Square,NorthIndian,CasualDining,4.3,2,4,-0.0771539126670946,2.009862670819119
Priyadarshini Veg,NorthIndian,QuickBites,3.9,1,3,1.580392929734147,0.3682598957147391
Aastha Bengali Mess,Chinese,QuickBites,3.9,1,3,0.6289146372364637,0.5142586830424019
Hotel Janardhan,SouthIndian,QuickBites,4.1,1,3,1.0225633597178936,-0.13363578810928783
Nandini Swadista Loka,NorthIndian,QuickBites,3.3,1,1,0.2709416980809246,-0.18472785617775275
Mr Savji,SouthIndian,QuickBites,3.4,1,1,-1.4606796466210001,-1.7379305812558865
Madhura,NorthIndian,CasualDining,3.7,2,2,0.39085895789941294,1.158883522737756
Ambika Vegetarian Hotel,NorthIndian,CasualDining,3.7,2,2,-0.2061393381592535,-0.7446863172542951
Ottetumba Veg & Non Veg Restaurant,NorthIndian,CasualDining,3.3,2,1,-1.2252603166626967,1.0990537067329487
Aramane Brundavan,Chinese,CasualDining,3.3,1,1,-0.2414750655802069,0.4971556159906068
Makaranda,NorthIndian,CasualDining,3.5,2,2,1.1819566509483017,-0.8543410777038686
Soundarya Military Hotel,SouthIndian,QuickBites,3.8,1,2,0.11801719393302162,0.6545871127987203
Vishwa Brahmin's Cafe,SouthIndian,QuickBites,3.7,1,2,-0.7337374600373651,0.05921513284338947
Hot Coffee,SouthIndian,QuickBites,3.3,1,1,-0.5322662010250278,0.774328016578092
Bhairava Deluxe Hindu Military Hotel,SouthIndian,QuickBites,3.4,1,1,-1.0112269189915346,-2.190725964168185
Davanagere Bene Dosa Hotel,SouthIndian,QuickBites,3.3,1,1,0.014464014616097132,1.1936778399044112
Mahalakshmi Refreshments,SouthIndian,QuickBites,3.7,1,2,1.06007923339098,0.975742320070012
Brunchilly,NorthIndian,CasualDining,4.0,3,3,1.4769948176877175,0.8749916963523148
SEAPOT,NorthIndian,CasualDining,3.5,2,2,-0.2694869500478344,-0.5148715872275248
The Mint Resto Bar,NorthIndian,CasualDining,2.6,3,0,-0.21045189730396133,-0.34809467473075156
Lassi Bistro,Cafe,QuickBites,3.6,1,2,0.026409423232062218,0.32245653709936745
Nakkala's Food Hunt,NorthIndian,CasualDining,2.4,2,0,1.1264866243180072,0.19423725266773958
Punjabi Food Joint,NorthIndian,QuickBites,3.4,1,1,1.9147985977773299,1.3737251469698015
Sizzling Pasto,Continental,CasualDining,4.1,3,3,0.6281219418164389,1.916833050131957
Off D' Hook,Continental,CasualDining,3.7,2,2,0.3323644465019179,-0.5918743229822387
The Yummy Box,NorthIndian,QuickBites,3.8,1,2,1.0357927103794435,1.3371710020020393
Biryani & Kabab Corner,NorthIndian,CasualDining,3.7,1,2,-0.48561828582242683,0.08881753664302806
Indian Paratha Company,NorthIndian,CasualDining,3.5,2,2,2.1768248944331705,-1.9322281755618882
Hotel Crossroads,Andhra,CasualDining,3.6,2,2,0.9464436384663475,-0.19387929014672145
Shahi Grill,NorthIndian,QuickBites,3.4,1,1,-0.4875012381076647,-0.6151063965946199
Punjab Da Zaika,NorthIndian,QuickBites,3.8,1,2,-0.3547657937625774,0.9628961124667778
The Eatery Cafe & Restaurant,FastFood,CasualDining,3.8,2,2,1.4278573594078487,1.1310594784161154
Mayuri Multicuisine Restaurant,NorthIndian,CasualDining,3.6,2,2,0.7332375258736246,-0.1446859820456882
New Madhuram,Andhra,QuickBites,3.4,1,1,-0.07698609307882545,-0.420361863180959
Indian Chaps House,NorthIndian,QuickBites,3.7,1,2,1.049321645474741,0.08546856717759942
Amchoor,NorthIndian,QuickBites,3.8,1,2,0.8088304531397867,-0.33342244694136214
Mandya Umesh Nati Style Hotel,SouthIndian,QuickBites,3.4,1,1,1.031749874724383,0.38729786338517863
Sree Saravana Bhavan,SouthIndian,QuickBites,3.2,1,1,0.3251423200692262,-0.19201491363675835
Chatpata Chaat Station,NorthIndian,QuickBites,3.5,2,2,-0.3136936782822631,-0.6711144868585729
Home Food Punjabi Dhabha,NorthIndian,QuickBites,3.1,1,0,0.0037150680374758876,-1.0023945873586197
Laziz,NorthIndian,QuickBites,3.9,1,3,0.28916226160709396,-0.39200676979326465
New Aroma,Chinese,QuickBites,3.3,1,1,-0.11071283562349338,-0.5913666420148331
Tintin Da Dhaba,NorthIndian,CasualDining,3.4,2,1,-0.8726313908682839,0.9862102593742196
Balaji Abhiruchi Multicuisine Restaurant,SouthIndian,CasualDining,3.4,2,1,-0.4144880930391994,1.6908427964251809
Patiala Zone,NorthIndian,QuickBites,3.1,1,0,-0.1313152097804236,-0.5711007437638271
Rajwadi,NorthIndian,QuickBites,3.6,2,2,-1.2290632930440875,-0.769054142042562
Spice Affair,NorthIndian,CasualDining,3.6,2,2,0.11167372569044887,0.5231231351744606
Rawalpindi Express,NorthIndian,QuickBites,3.4,1,1,0.5554784892448531,0.302820685527961
Mandya Naati Style Hotel,SouthIndian,QuickBites,3.3,1,1,-0.7830254042381241,1.4337548626683807
Pakwan Family Restaurant,NorthIndian,QuickBites,3.4,1,1,1.8823434892327784,0.08261579098633756
Hongkong Garden,Chinese,CasualDining,3.9,2,3,-0.24688797990532838,-1.1846333845735622
Biryani Mane,NorthIndian,QuickBites,3.6,2,2,0.022843506913620328,0.058493907494615936
Basmati Bar & Restaurant,Biryani,CasualDining,3.8,2,2,-1.1084877113381895,-0.35818249064784374
Davanagere Benne Dosa Hotel,SouthIndian,QuickBites,3.1,1,0,-0.7450826806824596,-0.07043649120573807
Amaravati - Pure Veg Restaurant,SouthIndian,QuickBites,3.5,1,2,-0.39593024765537665,1.0393327003851025
Grill Hut,FastFood,QuickBites,3.6,1,2,0.2936192151535344,1.374086643712885
Lion King,Chinese,QuickBites,3.8,1,2,1.1939546335212403,-1.2115370383093946
Tiffin Inn's,SouthIndian,QuickBites,3.7,1,2,0.014806684884510646,-0.7752902562430241
Angel Mess,SouthIndian,QuickBites,3.5,1,2,-0.09518205429250731,-0.8068885722617
Chai Darbaar,SouthIndian,QuickBites,3.8,1,2,1.2816891272818995,0.8485050968188632
Treat Kitchen,NorthIndian,QuickBites,3.8,1,2,0.06850841347199331,0.7007366985445338
Coorg Diaries,SouthIndian,QuickBites,3.5,1,2,-2.3103053755577223,-0.2853659602110206
3 Leafs,NorthIndian,CasualDining,3.7,2,2,-1.2693110059185628,1.3591837578330923
Desi Zaika,NorthIndian,CasualDining,2.8,1,0,-1.9403160264962702,-1.4647443623079732
Not Just Parathas,NorthIndian,QuickBites,3.8,2,2,0.4866937596875228,1.7530400836963806
Punjabi Tandoor,NorthIndian,CasualDining,3.6,2,2,-0.318758245558924,0.8124088732404006
Jiyan Swadista,Chinese,QuickBites,3.4,1,1,0.8091385834498583,0.005676141575994906
Foodishq,NorthIndian,QuickBites,3.7,1,2,0.8936297499141073,-1.7707795108711157
Delhi Delight Food Cafe,Chinese,QuickBites,3.1,1,0,0.608029615491512,-0.1552712359031784
BFC Family Restaurant,NorthIndian,CasualDining,3.2,2,1,0.9121619933003016,0.8935528220341541
Infinity Family Restaurant,NorthIndian,CasualDining,3.6,2,2,1.2457732278488145,0.44126303540080697
Tandoori Chowk,NorthIndian,QuickBites,3.5,1,2,-0.9956400441455846,0.5604418714394118
Hungree Belly,Continental,CasualDining,4.0,2,3,0.8392169130751492,0.4172033805982918
Chopstick Kitchen,Chinese,CasualDining,3.4,2,1,-0.19897863451052042,0.38811571496169905
Swad Punjabi Dhaba,NorthIndian,QuickBites,3.6,1,2,-0.5062913082156274,-0.2678402191604367
New Tandoor Fusion,NorthIndian,QuickBites,3.1,1,0,-0.8281165496913334,0.5169947969340968
Pait Full,NorthIndian,CasualDining,3.8,2,2,-1.8515921855926754,-0.3573567438016487
Big Chick Fried Chicken,FastFood,QuickBites,3.5,1,2,-0.83232212160539,-0.3876879021355143
Sri Udupi Deluxe,NorthIndian,QuickBites,3.5,1,2,0.14308771667214001,-0.4795810484493443
North Indies,NorthIndian,QuickBites,3.8,1,2,0.020887422496897304,0.563468404665883
Matka House,NorthIndian,QuickBites,3.9,1,3,-0.10738024416776286,-1.1842842263619466
Ackley Kitchen,FastFood,QuickBites,3.6,2,2,-0.4912702054793773,1.767084719513036
Vishal Sweets & Restaurant,NorthIndian,QuickBites,3.7,1,2,1.3305485146143856,0.8941155325429302
TBC- Sky Lounge,Continental,CasualDining,4.4,3,4,1.266693795482336,-0.10274362066137609
Le Jardin By Bhagini,Continental,CasualDining,3.9,3,3,0.014059157248100517,-0.311138962961943
Udupi Vaibhav,Chinese,CasualDining,4.1,1,3,-1.5229645007484485,-0.011891081967322057
Curry Chutney,NorthIndian,QuickBites,3.0,1,0,1.2869703577392855,-0.9509463591943587
Lemon - The Lounge Bar,NorthIndian,CasualDining,3.1,2,0,1.8115168671964603,0.7216903178975719
Kofabell,NorthIndian,CasualDining,3.2,2,1,-1.780305155460558,-1.3132874585661551
Eat Eroo - South China,SouthIndian,QuickBites,3.8,1,2,-0.15237317940097397,-0.3594107063647333
Ashirvad Resturant,NorthIndian,QuickBites,3.2,1,1,0.8145662328115323,0.09013730092296246
Madurai Idli Dosa Shop,SouthIndian,QuickBites,3.6,1,2,-0.27726268325373815,-0.9536955674074892
99Foods,Biryani,QuickBites,3.4,1,1,0.019676236520322216,0.05365368526823068
Hotel Jai Jaganath,Chinese,QuickBites,3.2,2,1,1.3585086094724461,1.0034265813069256
Om Sai Dham Bombay Hotel,NorthIndian,QuickBites,3.6,1,2,-0.23971901132511414,0.6369696714890076
Sukhi's Restaurant,NorthIndian,QuickBites,2.7,1,0,-1.6025533116723545,0.32118701782836906
Nukkad Box,NorthIndian,QuickBites,3.7,1,2,-0.05268930391938381,-1.5714259895384695
Deepak Fast Food,FastFood,QuickBites,3.3,1,1,0.43148856837617816,1.9819458790354925
Iyer Idly,SouthIndian,QuickBites,4.0,1,3,0.23029523302863794,0.15111135197307124
Udupi Deluxe,SouthIndian,QuickBites,3.8,1,2,-1.781480499703109,-2.6659401014132924
Sankranthi Veg,SouthIndian,QuickBites,3.1,1,0,0.10911430664724033,-0.7173166428105043
My Place - Gokulam Grand Hotel & Spa,Continental,CasualDining,4.2,3,3,-1.3416903526057848,-0.9839781569763694
Delhi Mess,NorthIndian,QuickBites,4.1,1,3,-0.9487639241686457,-0.11153854946123243
Sumadhura Foods,NorthIndian,QuickBites,3.5,1,2,-0.07061574492584856,-0.49915215932958545
Udupi South Saviruchi,SouthIndian,QuickBites,3.7,1,2,0.8075037082763931,-0.3706576273564799
Natural Veg,NorthIndian,QuickBites,3.1,1,0,0.7236680128511356,0.971381750986709
Hunan King's,Chinese,CasualDining,2.9,2,0,0.7776144202402195,-0.922939953030129
Food Lounge,NorthIndian,QuickBites,3.1,1,0,0.3470433694162811,0.08413001698800628
Wok Chow,Chinese,QuickBites,3.9,1,3,0.4411494642047346,0.5557099633752518
Samskruthi Grand,SouthIndian,QuickBites,3.7,1,2,0.6623100355362583,0.46914759584350757
Akshaya Deluxe,NorthIndian,CasualDining,4.0,2,3,-0.26181148238380375,-1.2676290643734422
PRS Indian Food Restaurant,Chinese,QuickBites,2.9,1,0,0.42946861049177554,0.5719102696009783
The Momo Farm,Chinese,QuickBites,3.7,1,2,-0.6752147240779123,-0.05515056328127884
Shri Udupi Cafe,SouthIndian,QuickBites,3.9,1,3,0.5750899809129428,0.925885336870544
Aditya Delights,Chinese,QuickBites,3.7,1,2,0.5603229063460793,-1.865344395406469
The Hundred Food Journey,Continental,CasualDining,3.8,3,2,-0.7466385080507297,1.0090894201978398
Malgudi Natti Style Hotel,SouthIndian,QuickBites,3.6,1,2,-0.7109957981904826,-2.2881850138303816
New Curries & Spice Restaurant,SouthIndian,QuickBites,2.9,1,0,0.6766193710599233,0.09432804811729255
Royal Garden Restaurant,NorthIndian,CasualDining,3.6,2,2,0.736764798927079,-0.43807543497686124
Mad Over Fries,FastFood,QuickBites,3.4,1,1,-0.2930067101681114,-1.1663341895329846
Bharath Restaurant,NorthIndian,CasualDining,3.1,1,0,0.0944371743100597,-0.5030842934280808
Saha Chowmein,NorthIndian,CasualDining,3.9,2,3,-1.1089897032876717,-0.32699162425456696
SKS Veg Corner,SouthIndian,QuickBites,3.4,1,1,0.695154115385744,-1.5074085119550658
Tawa Tandoor,NorthIndian,CasualDining,3.9,2,3,0.9937930060434371,-1.052577331188815
KA 12 - Flavour Of Coorg,SouthIndian,QuickBites,4.0,1,3,-1.0552832445795441,0.9092267731583875
Andhra Spice Mess,Andhra,QuickBites,3.4,1,1,-0.9194749746752572,0.5216100094028765
Havelli - Chairman's Resort,NorthIndian,CasualDining,3.5,3,2,-0.5260311832597416,-0.13170684687044548
Tandoori Delight,NorthIndian,QuickBites,3.0,1,0,-1.392965300244429,0.4213928086778193
Chef Kitchen,NorthIndian,QuickBites,3.7,1,2,-1.3171429776750732,0.23497480941300705
Sholay - The Barbeque,NorthIndian,CasualDining,3.5,3,2,-1.4749724366958867,-1.0975707325384882
Cubbonpete Donne Biryani,SouthIndian,QuickBites,3.9,1,3,-0.3100520863988924,-1.042393880735404
Rigan Hyderabadi Bawarchi,Biryani,CasualDining,3.6,2,2,-0.3686227918483314,-0.8145692424627837
Delight Fast Food & Restaurant,NorthIndian,CasualDining,2.8,2,0,-0.15941754533130081,-1.3824785952733445
Anda Special-Pav Bhaji,FastFood,QuickBites,3.4,1,1,-0.20161031163864224,1.4521158008708897
